INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
214,1,6693,0,53,0,15,84345,No,264549,Yes,z_F,Bachelors,Manager,36,Private,9930,4,z_SUV,no,0,0,No,3,5,Highly Urban/ Urban
215,0,0,0,52,0,12,24590,No,166773,Yes,M,z_High School,z_Blue Collar,59,Commercial,10350,14,Minivan,yes,1507,1,No,0,,Highly Urban/ Urban
216,0,0,0,54,0,15,107808,No,278940,Yes,z_F,Bachelors,Manager,45,Commercial,27020,7,Pickup,no,1780,3,No,0,6,Highly Urban/ Urban
218,0,0,0,51,0,15,76443,No,257889,Yes,z_F,Masters,Lawyer,7,Private,25450,6,z_SUV,no,5958,2,No,5,,Highly Urban/ Urban
219,0,0,0,39,2,12,59685,No,197089,Yes,M,z_High School,z_Blue Collar,42,Commercial,7470,7,Pickup,no,0,0,No,0,1,z_Highly Rural/ Rural
220,0,0,0,38,0,12,90647,No,251629,Yes,z_F,Masters,Lawyer,38,Private,13740,4,Minivan,no,8450,1,No,0,15,z_Highly Rural/ Rural
221,1,4380,0,42,0,10,43174,No,208811,z_No,M,<High School,z_Blue Collar,48,Commercial,10020,13,Pickup,yes,0,0,No,0,1,Highly Urban/ Urban
222,1,1826,0,31,2,14,30653,Yes,0,z_No,z_F,z_High School,Clerical,41,Private,12930,13,Sports Car,no,35666,2,Yes,0,7,Highly Urban/ Urban
224,0,0,0,41,2,0,0,Yes,54130,z_No,z_F,Masters,Home Maker,18,Private,32090,6,Minivan,no,0,0,No,0,17,z_Highly Rural/ Rural
225,1,6716,3,36,4,0,,No,0,Yes,z_F,z_High School,Student,54,Private,1500,4,z_SUV,no,0,0,No,5,10,Highly Urban/ Urban
227,0,0,0,49,0,13,59148,No,162428,Yes,z_F,z_High School,Professional,18,Private,12310,1,z_SUV,no,8948,1,No,0,1,Highly Urban/ Urban
229,0,0,0,47,0,10,81899,No,232928,z_No,M,z_High School,Professional,25,Private,14390,1,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
231,0,0,0,45,3,,1158,No,0,Yes,z_F,z_High School,Student,10,Commercial,6120,10,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural
232,0,0,0,53,0,15,114088,No,306745,Yes,z_F,z_High School,Manager,25,Private,22920,10,Pickup,no,0,0,No,0,8,Highly Urban/ Urban
233,0,0,0,51,0,13,80621,No,256152,Yes,z_F,z_High School,Professional,27,Private,25700,1,Van,no,0,0,No,0,1,Highly Urban/ Urban
234,0,0,0,51,1,12,94328,No,327651,Yes,z_F,Masters,Lawyer,44,Private,6900,3,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
235,1,53571.21408,0,36,3,11,49703,Yes,253132,z_No,M,Masters,,37,Commercial,42550,1,Panel Truck,yes,35879,1,Yes,0,20,Highly Urban/ Urban
236,0,0,0,43,0,12,,No,179229,z_No,z_F,Bachelors,Manager,55,Private,8160,1,z_SUV,no,6836,3,No,0,6,Highly Urban/ Urban
237,0,0,0,43,0,11,,No,209570,Yes,z_F,z_High School,z_Blue Collar,32,Commercial,13160,13,Minivan,no,8569,3,Yes,3,1,Highly Urban/ Urban
238,1,4257,0,53,0,13,25289,No,108139,Yes,z_F,<High School,Home Maker,31,Private,13850,1,z_SUV,no,0,0,No,0,7,Highly Urban/ Urban
239,0,0,0,40,0,7,95405,No,0,z_No,M,Masters,,34,Commercial,24220,4,Panel Truck,no,0,0,No,3,14,Highly Urban/ Urban
240,1,4277,0,31,3,14,26112,No,117229,Yes,z_F,<High School,Clerical,58,Private,14030,3,z_SUV,no,0,0,No,0,5,z_Highly Rural/ Rural
242,1,19597.13587,0,58,0,12,131560,No,,z_No,z_F,PhD,Doctor,40,Private,14870,1,z_SUV,no,0,0,No,2,14,Highly Urban/ Urban
244,0,0,0,50,0,14,90566,No,295771,z_No,z_F,Masters,Lawyer,40,Private,23260,17,Van,no,0,0,No,0,18,Highly Urban/ Urban
245,0,0,0,45,2,12,62447,Yes,203472,z_No,M,z_High School,z_Blue Collar,39,Commercial,12240,7,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
246,0,0,0,46,0,5,108701,No,337340,Yes,z_F,Masters,Manager,39,Private,12070,3,z_SUV,no,0,0,No,0,17,Highly Urban/ Urban
247,0,0,0,47,0,12,94774,No,254197,z_No,M,z_High School,Manager,43,Commercial,21070,1,Van,no,3460,1,No,1,13,Highly Urban/ Urban
248,0,0,1,43,2,16,72357,No,288115,Yes,M,Bachelors,z_Blue Collar,40,Commercial,23190,1,Minivan,yes,0,0,No,0,7,Highly Urban/ Urban
250,0,0,0,48,0,11,140112,No,336063,z_No,z_F,PhD,,47,Commercial,28380,10,Pickup,no,0,0,No,2,17,Highly Urban/ Urban
251,0,0,0,39,0,11,19016,No,173712,z_No,M,z_High School,Professional,22,Commercial,10950,13,Pickup,yes,0,0,No,0,8,z_Highly Rural/ Rural
252,0,0,0,49,0,0,0,No,0,z_No,z_F,z_High School,Home Maker,55,Private,19810,7,Minivan,no,0,0,No,1,1,z_Highly Rural/ Rural
253,0,0,0,45,0,,19909,No,130331,Yes,z_F,<High School,Clerical,14,Private,7990,1,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
254,0,0,0,36,0,,4885,No,99107,Yes,z_F,Masters,Lawyer,35,Private,7080,6,z_SUV,no,5486,1,No,5,17,Highly Urban/ Urban
255,1,2738,1,59,1,12,119382,Yes,0,z_No,z_F,Masters,Manager,26,Commercial,24130,13,Pickup,no,0,0,No,0,16,Highly Urban/ Urban
256,0,0,0,60,0,13,89511,No,224350,Yes,M,Masters,,5,Commercial,11380,4,Pickup,yes,4470,3,No,0,15,Highly Urban/ Urban
257,0,0,0,49,0,15,107375,No,332673,Yes,z_F,Bachelors,Professional,12,Private,19840,3,z_SUV,no,0,0,No,0,,Highly Urban/ Urban
258,0,0,0,45,2,13,36947,No,165094,Yes,z_F,z_High School,Clerical,32,Private,6200,6,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban
259,0,0,0,34,2,13,27581,Yes,0,z_No,M,<High School,z_Blue Collar,38,Commercial,12250,4,Minivan,yes,0,0,No,6,5,z_Highly Rural/ Rural
260,1,1146,0,57,0,14,8212,No,0,Yes,M,<High School,Student,5,Private,7200,4,Pickup,yes,0,0,No,0,,Highly Urban/ Urban
261,0,0,0,33,1,11,86187,Yes,241285,z_No,M,Bachelors,Professional,81,Private,13420,17,Minivan,no,0,0,No,1,5,z_Highly Rural/ Rural
262,0,0,0,52,0,12,42255,No,0,z_No,M,z_High School,z_Blue Collar,61,Commercial,22280,3,Minivan,no,0,0,No,1,12,Highly Urban/ Urban
263,0,0,0,53,0,13,37646,No,,Yes,z_F,z_High School,Clerical,19,Private,16020,4,z_SUV,no,7462,2,No,0,10,Highly Urban/ Urban
264,0,0,0,57,0,8,,No,261901,Yes,z_F,Bachelors,z_Blue Collar,41,Commercial,32530,1,Minivan,no,0,0,No,2,9,Highly Urban/ Urban
265,0,0,0,37,0,11,116043,No,0,z_No,z_F,Bachelors,Home Maker,40,Private,16800,17,z_SUV,no,0,0,No,3,9,Highly Urban/ Urban
266,0,0,0,45,2,,89479,No,239934,Yes,M,Bachelors,Manager,30,Private,14950,10,Minivan,yes,0,0,No,0,8,Highly Urban/ Urban
267,0,0,0,38,0,8,92917,No,0,z_No,M,Bachelors,Professional,57,Private,15120,1,Minivan,yes,722,3,No,0,4,z_Highly Rural/ Rural
268,0,0,0,36,3,7,29741,Yes,0,z_No,z_F,<High School,Clerical,32,Private,8070,6,z_SUV,no,2797,2,No,0,7,Highly Urban/ Urban
269,0,0,0,51,0,12,3673,No,120377,Yes,M,z_High School,Student,5,Commercial,11180,10,Pickup,no,0,0,No,0,1,z_Highly Rural/ Rural
270,1,4658,1,39,2,15,61370,Yes,0,z_No,M,Masters,Manager,6,Commercial,21770,6,Van,yes,35577,3,Yes,0,12,Highly Urban/ Urban
271,0,0,0,51,0,13,32159,No,195096,z_No,z_F,<High School,z_Blue Collar,46,Private,2600,6,z_SUV,no,0,0,Yes,2,6,z_Highly Rural/ Rural
272,0,0,2,40,3,14,20126,Yes,138444,z_No,z_F,<High School,z_Blue Collar,5,Private,8260,6,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban
273,1,5259,0,54,0,11,44782,No,148676,z_No,z_F,<High School,Clerical,83,Private,30260,3,z_SUV,no,0,0,No,0,9,Highly Urban/ Urban
274,0,0,0,34,4,14,59828,Yes,0,z_No,z_F,Bachelors,z_Blue Collar,56,Commercial,10880,10,z_SUV,no,0,0,No,0,13,Highly Urban/ Urban
275,0,0,1,41,2,14,74022,No,247884,Yes,z_F,Masters,Manager,51,Private,13000,10,Sports Car,no,4418,1,No,0,12,Highly Urban/ Urban
276,0,0,0,36,0,11,80256,No,235169,Yes,M,Bachelors,z_Blue Collar,9,Commercial,14860,4,Minivan,yes,2592,4,No,1,15,Highly Urban/ Urban
277,0,0,0,55,0,14,6094,No,0,Yes,M,z_High School,Student,28,Commercial,22770,4,Panel Truck,yes,2631,1,No,1,1,Highly Urban/ Urban
278,0,0,1,45,2,0,0,No,69743,Yes,z_F,Masters,Home Maker,27,Private,14300,1,Minivan,no,9062,1,No,1,11,Highly Urban/ Urban
279,1,3769,2,45,2,12,30085,No,128194,Yes,M,<High School,Clerical,44,Commercial,7200,4,Pickup,no,0,0,Yes,3,8,Highly Urban/ Urban
280,0,0,0,50,0,11,80241,No,0,z_No,z_F,Masters,Lawyer,17,Private,14520,4,Pickup,no,7628,2,No,7,11,Highly Urban/ Urban
282,0,0,0,55,0,12,55673,No,245678,Yes,z_F,Bachelors,z_Blue Collar,43,Commercial,27400,14,Van,no,0,0,No,0,13,Highly Urban/ Urban
283,1,4363.237582,0,44,0,8,32317,No,0,z_No,M,z_High School,Clerical,68,Private,22450,7,Minivan,yes,3738,1,No,8,1,Highly Urban/ Urban
284,0,0,0,50,0,9,58762,No,0,z_No,M,Masters,Lawyer,13,Private,13320,6,Minivan,yes,5253,3,No,0,8,Highly Urban/ Urban
285,0,0,0,60,0,15,76899,No,270631,Yes,M,PhD,Doctor,34,Private,7900,4,Sports Car,yes,45574,3,Yes,0,14,Highly Urban/ Urban
286,0,0,0,40,0,12,48640,No,0,z_No,M,z_High School,z_Blue Collar,19,Commercial,10360,1,Pickup,no,0,0,No,0,4,z_Highly Rural/ Rural
287,0,0,0,57,0,6,78592,No,248326,Yes,z_F,z_High School,z_Blue Collar,42,Commercial,15760,7,Sports Car,no,9462,3,No,0,8,Highly Urban/ Urban
289,1,5523,0,47,0,,21282,No,0,Yes,M,z_High School,Student,40,Commercial,18150,1,Van,no,6544,1,No,3,,Highly Urban/ Urban
290,1,7390.439959,0,64,0,13,61521,No,248878,Yes,z_F,Masters,Lawyer,41,Private,7650,1,Sports Car,no,0,0,No,8,9,Highly Urban/ Urban
291,1,1164.988066,0,34,1,9,105554,Yes,229868,z_No,M,Masters,Lawyer,75,Private,5300,4,Minivan,no,7504,2,No,2,20,Highly Urban/ Urban
292,0,0,0,52,0,6,147666,No,405910,Yes,z_F,Masters,Lawyer,43,Private,6700,11,z_SUV,no,0,0,No,0,17,z_Highly Rural/ Rural
293,1,2362,1,42,1,3,69290,Yes,0,z_No,M,Masters,,30,Commercial,23900,4,Panel Truck,yes,1052,2,No,1,11,Highly Urban/ Urban
296,1,6142,0,,2,8,2954,Yes,0,z_No,z_F,<High School,Clerical,21,Private,3100,9,Sports Car,yes,10099,2,No,4,5,Highly Urban/ Urban
297,0,0,0,54,0,11,105762,No,0,z_No,M,Masters,Lawyer,5,Private,17480,6,Minivan,yes,0,0,Yes,2,18,Highly Urban/ Urban
298,0,0,0,42,2,11,79185,No,243880,Yes,z_F,Bachelors,Professional,28,Private,13020,3,z_SUV,no,6689,1,No,5,1,Highly Urban/ Urban
299,0,0,0,56,0,13,111702,No,,z_No,z_F,PhD,Manager,18,Private,18270,6,z_SUV,no,0,0,No,0,17,Highly Urban/ Urban
301,0,0,0,59,0,12,5005,No,158960,z_No,z_F,z_High School,Student,30,Private,7500,1,z_SUV,no,0,0,Yes,0,,Highly Urban/ Urban
304,0,0,0,35,0,11,13760,No,0,z_No,z_F,z_High School,Student,27,Commercial,7700,6,z_SUV,no,10177,2,No,3,1,Highly Urban/ Urban
305,1,1065,0,54,0,13,88668,No,316419,Yes,z_F,PhD,Lawyer,63,Private,20090,4,Minivan,no,10520,2,No,1,14,Highly Urban/ Urban
306,1,5075,0,50,0,13,2657,No,109134,Yes,z_F,Masters,Home Maker,63,Private,10480,13,Sports Car,no,20452,2,Yes,2,11,Highly Urban/ Urban
307,0,0,0,29,1,11,51122,No,201650,Yes,z_F,Bachelors,z_Blue Collar,40,Commercial,10470,1,z_SUV,no,19030,3,Yes,9,9,Highly Urban/ Urban
309,1,680,0,57,0,12,,No,0,z_No,z_F,z_High School,Clerical,19,Private,11650,4,z_SUV,no,10231,1,No,0,1,Highly Urban/ Urban
310,0,0,0,43,0,10,97953,No,0,z_No,M,Bachelors,z_Blue Collar,43,Commercial,27180,1,Panel Truck,no,4784,2,No,4,,Highly Urban/ Urban
311,0,0,0,44,0,0,0,No,104490,Yes,z_F,Bachelors,Home Maker,28,Private,14190,4,Sports Car,no,35430,2,Yes,2,8,Highly Urban/ Urban
312,0,0,1,38,2,14,83937,No,234151,Yes,z_F,Bachelors,z_Blue Collar,28,Commercial,13800,3,z_SUV,no,10851,2,No,0,10,Highly Urban/ Urban
313,0,0,1,37,2,14,96188,Yes,0,z_No,z_F,Bachelors,Professional,49,Private,13340,1,z_SUV,no,0,0,Yes,1,10,Highly Urban/ Urban
314,0,0,1,55,1,14,17820,No,115540,Yes,z_F,Bachelors,Home Maker,32,Private,13340,1,z_SUV,no,6913,1,No,3,8,z_Highly Rural/ Rural
315,0,0,2,51,2,14,62894,No,228994,Yes,z_F,Bachelors,Clerical,84,Private,5990,17,Sports Car,no,0,0,Yes,0,10,z_Highly Rural/ Rural
316,1,2287,1,42,2,12,68090,Yes,169854,z_No,z_F,Bachelors,z_Blue Collar,45,Commercial,11750,1,Minivan,no,9261,1,No,3,12,Highly Urban/ Urban
317,1,6195,0,45,2,4,25032,Yes,0,z_No,z_F,z_High School,Clerical,34,Commercial,6100,1,Pickup,yes,5771,1,No,5,1,z_Highly Rural/ Rural
318,1,4862,0,54,0,12,52078,No,194227,Yes,M,Masters,,51,Commercial,23250,1,Panel Truck,yes,5039,1,No,4,18,Highly Urban/ Urban
321,0,0,0,48,0,12,22633,No,135679,Yes,z_F,Bachelors,Manager,30,Private,16730,13,z_SUV,no,0,0,No,0,9,Highly Urban/ Urban
322,0,0,0,50,0,0,0,No,109511,Yes,M,<High School,Student,32,Private,4980,6,Minivan,no,0,0,No,0,1,z_Highly Rural/ Rural
323,1,9775.641342,0,25,1,9,51544,Yes,,z_No,z_F,z_High School,z_Blue Collar,44,Commercial,20630,1,z_SUV,no,7767,2,No,8,1,Highly Urban/ Urban
325,0,0,0,35,0,9,72389,No,213173,z_No,z_F,PhD,Lawyer,45,Private,13440,1,Minivan,no,8185,4,No,2,10,Highly Urban/ Urban
326,1,3418,0,29,1,8,73842,Yes,0,z_No,z_F,z_High School,z_Blue Collar,25,Commercial,22340,1,Sports Car,no,4769,1,No,4,1,Highly Urban/ Urban
327,1,4423,1,45,2,0,0,Yes,0,z_No,M,<High School,Student,33,Private,6000,1,Pickup,no,41818,1,Yes,3,1,Highly Urban/ Urban
328,0,0,0,37,0,14,,No,141069,z_No,z_F,Bachelors,Professional,34,Private,10370,6,z_SUV,no,663,2,No,0,9,Highly Urban/ Urban
329,0,0,0,56,0,16,109521,No,321674,Yes,M,PhD,,30,Commercial,7100,7,Pickup,no,0,0,No,2,17,Highly Urban/ Urban
330,0,0,0,45,3,17,71969,Yes,212081,z_No,z_F,Masters,Lawyer,44,Private,13060,6,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban
332,0,0,0,48,0,10,,No,0,z_No,z_F,Bachelors,Professional,43,Private,24150,4,Minivan,no,0,0,No,1,10,z_Highly Rural/ Rural
333,0,0,0,52,0,13,37295,No,163285,z_No,M,<High School,z_Blue Collar,28,Commercial,6700,4,Pickup,yes,0,0,No,0,1,z_Highly Rural/ Rural
334,0,0,0,40,0,7,50224,No,0,z_No,M,z_High School,z_Blue Collar,16,Commercial,13780,1,Minivan,yes,1937,2,No,6,5,Highly Urban/ Urban
335,1,2328,0,41,1,13,109957,No,260749,Yes,z_F,Masters,Lawyer,50,Private,29470,6,Sports Car,no,0,0,No,1,18,Highly Urban/ Urban
336,0,0,0,44,2,14,44141,No,141312,Yes,M,PhD,Doctor,11,Private,5900,10,Pickup,no,7401,1,No,0,0,Highly Urban/ Urban
337,0,0,0,54,0,,30388,No,0,z_No,M,Masters,Lawyer,24,Private,16580,4,Van,no,27130,2,No,0,13,Highly Urban/ Urban
338,0,0,0,42,0,12,85752,No,285727,Yes,M,Masters,,36,Commercial,5700,13,Pickup,no,0,0,No,2,19,Highly Urban/ Urban
339,0,0,0,50,0,11,8345,No,0,Yes,M,<High School,Student,39,Private,15330,10,Minivan,yes,0,0,No,0,5,z_Highly Rural/ Rural
340,1,4700,0,38,0,14,10486,No,66515,Yes,M,<High School,Clerical,33,Private,6350,1,Minivan,no,5702,1,No,4,5,Highly Urban/ Urban
341,0,0,0,36,0,12,33284,No,141018,Yes,z_F,z_High School,z_Blue Collar,68,Commercial,14640,10,z_SUV,no,0,0,No,0,10,Highly Urban/ Urban
342,1,6880,0,62,0,12,33713,No,171810,Yes,z_F,Bachelors,z_Blue Collar,26,Commercial,23470,4,Sports Car,no,41913,3,Yes,0,15,Highly Urban/ Urban
344,0,0,0,47,0,7,144957,No,420966,z_No,z_F,PhD,Doctor,22,Private,24120,3,z_SUV,no,0,0,No,4,1,Highly Urban/ Urban
345,0,0,0,46,0,8,79317,No,241733,Yes,M,z_High School,Professional,5,Private,6100,1,Pickup,yes,4263,2,No,7,6,Highly Urban/ Urban
346,0,0,0,42,0,9,64705,No,0,z_No,M,Masters,,46,Commercial,22560,1,Panel Truck,yes,10375,4,No,6,19,Highly Urban/ Urban
349,0,0,0,33,3,0,0,No,0,Yes,M,<High School,Student,27,Private,10160,6,Pickup,yes,8118,1,No,3,1,Highly Urban/ Urban
351,0,0,0,43,0,11,142297,No,0,z_No,z_F,PhD,Lawyer,6,Private,24360,6,Minivan,no,0,0,No,0,,Highly Urban/ Urban
352,1,4875,0,45,3,14,94325,No,301739,Yes,M,Masters,Lawyer,55,Private,6960,1,z_SUV,no,0,0,No,2,14,Highly Urban/ Urban
353,0,0,0,55,0,14,72337,No,210378,Yes,M,PhD,Manager,28,Commercial,22980,3,Panel Truck,no,0,0,No,2,11,Highly Urban/ Urban
354,0,0,0,27,2,14,1212,No,0,Yes,M,z_High School,Student,30,Private,4200,11,Minivan,yes,0,0,No,2,,Highly Urban/ Urban
355,0,0,0,41,0,13,157237,No,0,z_No,z_F,Masters,Manager,45,Private,17410,7,Minivan,no,0,0,No,0,15,Highly Urban/ Urban
356,0,0,0,40,1,13,5322,No,57657,Yes,z_F,Bachelors,Home Maker,32,Commercial,9960,1,Pickup,no,5489,1,No,3,1,Highly Urban/ Urban
359,0,0,0,57,0,15,51737,No,167419,Yes,z_F,z_High School,z_Blue Collar,56,Private,17440,6,z_SUV,no,0,0,Yes,1,11,z_Highly Rural/ Rural
361,1,17290.25766,0,64,0,9,38020,No,,Yes,M,z_High School,z_Blue Collar,11,Commercial,28710,7,Pickup,yes,0,0,No,0,3,Highly Urban/ Urban
362,1,5395,0,32,2,9,60050,Yes,212562,z_No,z_F,z_High School,Clerical,31,Private,11480,1,Minivan,no,17493,4,Yes,2,1,Highly Urban/ Urban
363,1,5021,2,39,2,11,,Yes,0,z_No,z_F,Bachelors,Manager,16,Private,22920,1,Sports Car,no,0,0,No,0,10,Highly Urban/ Urban
364,0,0,0,37,0,7,97266,No,252596,z_No,z_F,Bachelors,z_Blue Collar,21,Commercial,14930,10,Minivan,no,4048,2,No,0,11,Highly Urban/ Urban
365,0,0,0,45,2,14,19793,No,,Yes,z_F,z_High School,Home Maker,5,Private,7980,6,z_SUV,no,0,0,Yes,0,5,Highly Urban/ Urban
369,0,0,0,39,2,14,50875,No,131770,Yes,z_F,<High School,z_Blue Collar,23,Commercial,14100,6,Sports Car,no,0,0,No,3,1,Highly Urban/ Urban
370,0,0,1,41,2,10,32057,No,166326,Yes,z_F,z_High School,Clerical,20,Private,9800,10,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural
371,1,3149,0,35,0,7,62036,No,154297,Yes,M,z_High School,z_Blue Collar,5,Commercial,16370,4,Van,yes,3913,2,No,7,1,Highly Urban/ Urban
372,1,3602,0,64,0,15,40528,No,208306,Yes,z_F,z_High School,z_Blue Collar,54,Commercial,11950,7,Sports Car,no,5137,1,No,6,6,Highly Urban/ Urban
373,0,0,0,46,0,13,266027,No,0,z_No,M,PhD,,52,Commercial,34020,1,Panel Truck,yes,1332,3,No,6,23,Highly Urban/ Urban
374,0,0,0,59,0,15,158703,No,0,z_No,z_F,PhD,Doctor,32,Private,20540,17,z_SUV,no,0,0,No,0,18,Highly Urban/ Urban
375,1,2516,1,39,2,13,52950,No,187514,Yes,M,z_High School,Manager,6,Private,10210,1,Pickup,yes,0,0,Yes,0,,Highly Urban/ Urban
377,1,3259,0,40,1,12,39600,Yes,193495,z_No,z_F,z_High School,Clerical,37,Private,5460,1,Sports Car,no,4188,2,No,5,1,Highly Urban/ Urban
378,0,0,0,43,0,8,67109,No,219801,Yes,z_F,z_High School,z_Blue Collar,38,Commercial,8530,10,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban
379,0,0,0,48,0,13,75723,No,257475,Yes,z_F,Bachelors,Professional,37,Private,7210,13,Minivan,no,0,0,No,0,12,Highly Urban/ Urban
381,0,0,0,48,0,0,0,No,,Yes,M,<High School,Student,47,Private,6520,3,Minivan,yes,0,0,Yes,0,1,z_Highly Rural/ Rural
382,0,0,0,60,0,15,,No,330229,Yes,z_F,Bachelors,Manager,39,Private,16780,10,Sports Car,no,4500,2,No,3,13,Highly Urban/ Urban
383,0,0,0,59,0,11,186632,No,483645,Yes,M,PhD,Manager,35,Private,21730,1,Van,no,0,0,No,2,13,Highly Urban/ Urban
384,0,0,0,43,0,8,97103,No,278248,z_No,z_F,Masters,Lawyer,17,Private,17960,4,z_SUV,no,3575,1,No,4,15,Highly Urban/ Urban
385,1,3085,0,43,1,0,0,Yes,86118,z_No,z_F,<High School,Home Maker,41,Private,14240,4,z_SUV,no,0,0,No,1,1,Highly Urban/ Urban
386,0,0,0,64,0,7,75166,No,248599,z_No,z_F,Masters,Manager,31,Private,5010,6,Sports Car,no,4750,2,No,0,,Highly Urban/ Urban
387,1,3593,0,55,0,0,0,No,68500,Yes,z_F,Bachelors,Home Maker,11,Private,8560,6,Sports Car,no,3769,2,No,5,14,Highly Urban/ Urban
389,1,457.5563646,0,54,0,12,10617,No,0,Yes,M,z_High School,Student,14,Commercial,7960,10,Pickup,no,1079,2,No,2,9,Highly Urban/ Urban
390,0,0,2,35,3,8,33799,No,148536,Yes,z_F,z_High School,Clerical,48,Private,13420,10,z_SUV,no,8174,2,No,9,1,Highly Urban/ Urban
391,1,6143,0,46,0,8,140766,No,375813,z_No,M,Masters,,41,Commercial,29220,13,Panel Truck,yes,0,0,No,1,13,Highly Urban/ Urban
392,1,4524,0,26,1,0,0,No,0,Yes,z_F,Bachelors,Student,10,Commercial,4100,1,Sports Car,no,11279,3,No,5,6,Highly Urban/ Urban
393,1,4480,0,43,2,11,46224,No,173103,Yes,M,z_High School,z_Blue Collar,45,Commercial,11510,13,Pickup,yes,0,0,Yes,0,10,Highly Urban/ Urban
394,0,0,0,43,0,8,91877,No,298385,z_No,z_F,Masters,Lawyer,5,Private,26290,16,Sports Car,no,0,0,Yes,2,18,Highly Urban/ Urban
395,0,0,0,54,0,13,193895,No,445020,Yes,z_F,Masters,Lawyer,51,Private,9060,10,z_SUV,no,3400,3,No,0,15,Highly Urban/ Urban
397,0,0,0,45,0,0,0,No,0,z_No,M,z_High School,Student,36,Commercial,26500,10,Panel Truck,yes,0,0,No,2,8,z_Highly Rural/ Rural
399,1,1766,0,46,0,,31177,No,150102,z_No,M,z_High School,Professional,41,Commercial,25420,9,Panel Truck,no,0,0,No,1,1,Highly Urban/ Urban
400,0,0,0,47,0,7,28654,No,144131,z_No,M,z_High School,Professional,22,Commercial,9070,6,Pickup,yes,0,0,No,3,8,z_Highly Rural/ Rural
401,0,0,0,45,0,12,107327,No,316035,z_No,z_F,Bachelors,Professional,38,Private,18540,1,z_SUV,no,0,0,No,2,9,Highly Urban/ Urban
402,0,0,0,55,0,8,45918,No,226111,Yes,z_F,z_High School,Manager,52,Private,11590,11,Sports Car,no,3614,2,No,0,1,Highly Urban/ Urban
404,0,0,0,53,0,12,106830,No,0,z_No,M,Bachelors,Manager,28,Private,17480,13,Minivan,yes,0,0,No,0,7,Highly Urban/ Urban
405,0,0,0,49,0,13,33322,No,154892,z_No,z_F,Bachelors,z_Blue Collar,45,Commercial,21320,4,z_SUV,no,36556,1,No,4,10,Highly Urban/ Urban
406,0,0,0,30,3,0,,No,79192,Yes,z_F,Bachelors,Home Maker,22,Private,4500,1,z_SUV,no,0,0,No,0,9,z_Highly Rural/ Rural
407,0,0,0,47,0,10,15249,No,145735,Yes,z_F,Masters,Home Maker,62,Private,8400,4,Sports Car,no,0,0,No,1,15,Highly Urban/ Urban
408,0,0,1,41,3,16,38034,No,190148,Yes,z_F,PhD,Manager,30,Private,11300,6,z_SUV,no,5299,1,No,2,1,Highly Urban/ Urban
409,0,0,0,49,0,14,95156,No,278953,Yes,M,Masters,Professional,70,Commercial,9720,6,Pickup,no,5645,3,No,0,15,Highly Urban/ Urban
411,0,0,0,31,1,11,110404,No,278647,Yes,z_F,PhD,,5,Commercial,13710,8,Pickup,no,0,0,No,2,14,z_Highly Rural/ Rural
413,0,0,0,50,0,15,36504,No,137025,Yes,M,<High School,z_Blue Collar,30,Commercial,14210,1,Minivan,yes,0,0,No,0,8,Highly Urban/ Urban
414,1,40151.70697,0,58,0,11,51870,No,0,z_No,M,<High School,z_Blue Collar,36,Commercial,24520,4,Panel Truck,yes,0,0,Yes,5,1,Highly Urban/ Urban
415,0,0,0,56,0,13,125795,No,0,z_No,M,Masters,Lawyer,52,Private,7100,1,Minivan,yes,0,0,No,0,14,Highly Urban/ Urban
416,1,1237,0,41,0,14,99959,No,268154,z_No,z_F,Masters,Lawyer,13,Private,18850,6,Minivan,no,0,0,No,1,11,Highly Urban/ Urban
417,1,2876,0,37,0,7,61790,No,0,z_No,M,z_High School,z_Blue Collar,32,Commercial,15150,4,Minivan,no,0,0,No,0,7,Highly Urban/ Urban
418,0,0,0,57,0,10,33707,No,0,z_No,z_F,<High School,z_Blue Collar,40,Commercial,27520,12,Pickup,no,0,0,No,0,1,z_Highly Rural/ Rural
419,1,1650,1,37,2,0,0,Yes,0,z_No,z_F,<High School,Student,18,Private,1500,3,z_SUV,no,0,0,No,3,1,Highly Urban/ Urban
421,1,14833.6149,0,49,0,13,28592,No,183206,Yes,M,<High School,Clerical,31,Commercial,9260,1,Pickup,no,39892,3,Yes,6,1,Highly Urban/ Urban
422,1,1796,0,42,2,13,64766,No,263986,Yes,z_F,z_High School,z_Blue Collar,20,Commercial,11840,18,z_SUV,no,44414,1,Yes,1,1,Highly Urban/ Urban
